$GPRMC,112134.27,A,5459.593951,N,08254.544769,E,021.0,264.0,241105,,*3B
$GPRMC,112102.29,A,5459.582543,N,08254.721442,E,008.1,236.0,241105,,*39
$GPRMC,112029.30,A,5459.655551,N,08254.895737,E,016.5,216.0,241105,,*3B
$GPRMC,111956.29,A,5459.790758,N,08255.083318,E,019.8,220.0,241105,,*32
$GPRMC,111923.29,A,5459.936370,N,08255.306629,E,021.9,220.0,241105,,*3F
$GPRMC,111806.27,A,5500.226479,N,08255.737346,E,020.5,224.0,241105,,*3D
$GPRMC,111723.29,A,5500.401674,N,08255.996622,E,015.1,216.0,241105,,*36
$GPRMC,111650.30,A,5500.530969,N,08256.187517,E,012.9,216.0,241105,,*3A
$GPRMC,111617.29,A,5500.568650,N,08256.158262,E,008.1,108.0,241105,,*31
$GPRMC,111523.25,A,5500.631434,N,08255.840202,E,002.8,130.0,241105,,*3B
$GPRMC,111450.26,A,5500.631776,N,08255.828730,E,003.4,144.0,241105,,*3C
$GPRMC,111432.25,A,5500.639471,N,08255.823030,E,008.4,124.0,241105,,*36
$GPRMC,111336.30,A,5500.713833,N,08255.576179,E,004.7,162.0,241105,,*3E
$GPRMC,130110.06,A,5501.526044,N,08255.836768,E,002.0,228.0,231105,,*37
